,Unnamed: 0,Preco,Num Quartos,Num Banheiros,Num Vagas,Tamanho,Tipo,Cidade,Regiao,Itens Disponivels,Itens Indisponíveis,Data Completa,Dia,Mes,Ano,Dia da Semana,Dia da Semana Extenso,Semana do Ano,Quarter,Estado
348,348,1.050.000,2.0,1.0,1.0,70.0,Apartamento,São Paulo,Bela Vista,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Chuveiro a gás', 'Cozinha americana', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",14/02/2025,14.0,2.0,2025.0,4.0,Sexta-feira,7.0,Q1,SP
349,349,350.000,2.0,1.0,0.0,58.0,Apartamento,São Paulo,Mooca,"['Box', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",29/01/2025,29.0,1.0,2025.0,2.0,Quarta-feira,5.0,Q1,SP
350,350,1.180.000,3.0,3.0,2.0,88.0,Apartamento,São Paulo,Vila da Saúde,"['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Closet', 'Cozinha americana', 'Jardim', 'Quintal', 'Área de serviço']",,14/02/2025,14.0,2.0,2025.0,4.0,Sexta-feira,7.0,Q1,SP
351,351,350.000,2.0,1.0,0.0,90.0,Casa,São Paulo,Ipiranga,"['Armários na cozinha', 'Fogão incluso', 'Geladeira inclusa', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Garden/Área Privativa']",12/02/2025,12.0,2.0,2025.0,2.0,Quarta-feira,7.0,Q1,SP
352,352,700.000,2.0,3.0,3.0,110.0,Casa,São Paulo,Vila Alpina,"['Banheira de hidromassagem', 'Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Home-office', 'Quartos e corredores com portas amplas', 'Quintal', 'Área de serviço']","['Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Jardim', 'Somente uma casa no terreno', 'Garden/Área Privativa']",14/02/2025,14.0,2.0,2025.0,4.0,Sexta-feira,7.0,Q1,SP
353,353,530.000,2.0,2.0,0.0,102.0,Apartamento,São Paulo,Mooca,"['Armários no quarto', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",12/02/2025,12.0,2.0,2025.0,2.0,Quarta-feira,7.0,Q1,SP
354,354,678.000,2.0,2.0,1.0,104.0,Apartamento,São Paulo,Bela Vista,"['Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",11/02/2025,11.0,2.0,2025.0,1.0,Terça-feira,7.0,Q1,SP
355,355,351.500,2.0,1.0,0.0,85.0,Casa,São Paulo,Ipiranga,"['Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Garden/Área Privativa']",04/02/2025,4.0,2.0,2025.0,1.0,Terça-feira,6.0,Q1,SP
356,356,348.000,1.0,1.0,0.0,23.0,Studio,São Paulo,Santa Ifigênia,"['Varanda', 'Chuveiro a gás', 'Quartos e corredores com portas amplas']","['Banheira de hidromassagem', 'Box', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço', 'Garden/Área Privativa']",13/02/2025,13.0,2.0,2025.0,3.0,Quinta-feira,7.0,Q1,SP
357,357,270.000,1.0,1.0,0.0,82.0,Apartamento,São Paulo,República,"['Armários no quarto', 'Armários na cozinha']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários nos banheiros', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,SP
358,358,310.000,1.0,1.0,1.0,28.0,Studio,São Paulo,Cambuci,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Chuveiro a gás', 'Fogão incluso', 'Cozinha americana', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Ar condicionado', 'Apartamento cobertura', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",12/02/2025,12.0,2.0,2025.0,2.0,Quarta-feira,7.0,Q1,SP
359,359,365.000,3.0,2.0,1.0,120.0,Casa,São Paulo,Jardim Elba,"['Armários na cozinha', 'Quartos e corredores com portas amplas', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Garden/Área Privativa']",10/02/2025,10.0,2.0,2025.0,0.0,Segunda-feira,7.0,Q1,SP
360,360,245.000,2.0,1.0,1.0,72.0,Apartamento,Guarulhos,Vila Maricy,"['Box', 'Armários nos banheiros', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",19/01/2025,19.0,1.0,2025.0,6.0,Domingo,3.0,Q1,SP
361,361,240.000,2.0,1.0,1.0,72.0,Apartamento,Guarulhos,Jardim Bom Clima,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Geladeira inclusa', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno']",27/01/2025,27.0,1.0,2025.0,0.0,Segunda-feira,5.0,Q1,SP
362,362,210.000,2.0,1.0,2.0,62.0,Apartamento,Guarulhos,Centro,"['Armários nos banheiros', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",24/01/2025,24.0,1.0,2025.0,4.0,Sexta-feira,4.0,Q1,SP
363,363,225.000,2.0,1.0,1.0,62.0,Apartamento,Guarulhos,Jardim Cocaia,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",04/02/2025,4.0,2.0,2025.0,1.0,Terça-feira,6.0,Q1,SP
364,364,200.000,2.0,1.0,1.0,56.0,Apartamento,Guarulhos,Vila Rio de Janeiro,"['Box', 'Armários nos banheiros', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",08/02/2025,8.0,2.0,2025.0,5.0,Sábado,6.0,Q1,SP
365,365,346.000,3.0,2.0,1.0,125.0,Apartamento,Guarulhos,Centro,"['Armários no quarto', 'Armários na cozinha', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários nos banheiros', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",10/02/2025,10.0,2.0,2025.0,0.0,Segunda-feira,7.0,Q1,SP
366,366,500.000,2.0,2.0,1.0,60.0,Apartamento,Guarulhos,Vila Barros,"['Box', 'Varanda', 'Piscina privativa', 'Chuveiro a gás', 'Área de serviço']","['Banheira de hidromassagem', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno']",14/02/2025,14.0,2.0,2025.0,4.0,Sexta-feira,7.0,Q1,SP
367,367,230.000,2.0,1.0,1.0,62.0,Apartamento,Guarulhos,Jardim Cocaia,"['Box', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Fogão incluso', 'Geladeira inclusa']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura']",20/01/2025,20.0,1.0,2025.0,0.0,Segunda-feira,4.0,Q1,SP
368,368,280.000,2.0,1.0,1.0,56.0,Apartamento,Guarulhos,Jardim Cocaia,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Cozinha americana', 'Quintal', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Apartamento cobertura', 'Banheiro adaptado', 'Closet', 'Somente uma casa no terreno']",13/02/2025,13.0,2.0,2025.0,3.0,Quinta-feira,7.0,Q1,SP
369,369,280.000,2.0,1.0,1.0,90.0,Casa,Guarulhos,Jardim Iporanga,"['Box', 'Armários nos banheiros']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,SP
370,370,346.000,2.0,2.0,1.0,125.0,Apartamento,Guarulhos,Centro,"['Box', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",10/02/2025,10.0,2.0,2025.0,0.0,Segunda-feira,7.0,Q1,SP
371,371,380.000,3.0,2.0,2.0,125.0,Casa,Guarulhos,Cidade Martins,"['Box', 'Varanda', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Garden/Área Privativa']",08/02/2025,8.0,2.0,2025.0,5.0,Sábado,6.0,Q1,SP
372,372,955.000,2.0,3.0,2.0,86.0,Apartamento,Guarulhos,Vila Augusta,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Chuveiro a gás', 'Fogão incluso', 'Closet', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Apartamento cobertura', 'Geladeira inclusa', 'Banheiro adaptado', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",13/02/2025,13.0,2.0,2025.0,3.0,Quinta-feira,7.0,Q1,SP
373,373,420.000,2.0,2.0,1.0,50.0,Apartamento,Guarulhos,Vila Augusta,"['Varanda', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",28/01/2025,28.0,1.0,2025.0,1.0,Terça-feira,5.0,Q1,SP
374,374,298.000,2.0,1.0,1.0,54.0,Apartamento,Guarulhos,Jardim Sao Judas Tadeu,"['Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Box', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",05/02/2025,5.0,2.0,2025.0,2.0,Quarta-feira,6.0,Q1,SP
375,375,780.000,4.0,3.0,3.0,320.0,Casa,Guarulhos,Parque Continental Ii,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Geladeira inclusa', 'Closet', 'Cozinha americana', 'Home-office', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Banheiro adaptado', 'Jardim', 'Garden/Área Privativa']",05/02/2025,5.0,2.0,2025.0,2.0,Quarta-feira,6.0,Q1,SP
376,376,1.250.000,3.0,2.0,2.0,106.0,Apartamento,Guarulhos,Jardim Flor da Montanha,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Chuveiro a gás', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",25/01/2025,25.0,1.0,2025.0,5.0,Sábado,4.0,Q1,SP
377,377,300.000,2.0,1.0,1.0,65.0,Apartamento,Guarulhos,Jardim Bom Clima,"['Box', 'Varanda', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",12/02/2025,12.0,2.0,2025.0,2.0,Quarta-feira,7.0,Q1,SP
378,378,350.000,2.0,1.0,1.0,86.0,Apartamento,Guarulhos,Vila Zanardi,"['Banheira de hidromassagem', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Cozinha americana', 'Home-office', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Box', 'Piscina privativa', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",07/02/2025,7.0,2.0,2025.0,4.0,Sexta-feira,6.0,Q1,SP
379,379,260.000,2.0,1.0,1.0,71.0,Apartamento,Guarulhos,Centro,"['Box', 'Armários nos banheiros', 'Armários na cozinha', 'Quartos e corredores com portas amplas', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Varanda', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Garden/Área Privativa']",16/12/2024,16.0,12.0,2024.0,0.0,Segunda-feira,51.0,Q4,SP
380,380,335.000,2.0,1.0,1.0,53.0,Apartamento,Guarulhos,Vila Moreira,"['Box', 'Varanda', 'Armários na cozinha', 'Chuveiro a gás', 'Cozinha americana', 'Quartos e corredores com portas amplas', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Armários nos banheiros', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quintal', 'Garden/Área Privativa']",31/01/2025,31.0,1.0,2025.0,4.0,Sexta-feira,5.0,Q1,SP
381,381,390.000,2.0,2.0,1.0,64.0,Apartamento,Guarulhos,Vila Tijuco,"['Box', 'Varanda', 'Armários nos banheiros', 'Armários na cozinha', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/01/2025,16.0,1.0,2025.0,3.0,Quinta-feira,3.0,Q1,SP
382,382,450.000,3.0,2.0,1.0,108.0,Apartamento,Guarulhos,Macedo,"['Box', 'Varanda', 'Armários no quarto', 'Armários nos banheiros', 'Armários na cozinha', 'Chuveiro a gás', 'Cozinha americana', 'Quartos e corredores com portas amplas', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Ar condicionado', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Home-office', 'Jardim', 'Quintal', 'Somente uma casa no terreno', 'Garden/Área Privativa']",16/12/2024,16.0,12.0,2024.0,0.0,Segunda-feira,51.0,Q4,SP
383,383,280.000,4.0,1.0,2.0,150.0,Casa,Guarulhos,Vila Ester,"['Box', 'Varanda', 'Armários nos banheiros', 'Quartos e corredores com portas amplas', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Armários na cozinha', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Banheiro adaptado', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Garden/Área Privativa']",16/12/2024,16.0,12.0,2024.0,0.0,Segunda-feira,51.0,Q4,SP
384,384,700.000,3.0,3.0,3.0,287.0,Casa,Guarulhos,Vila Florida,"['Box', 'Varanda', 'Armários nos banheiros', 'Armários na cozinha', 'Banheiro adaptado', 'Quintal', 'Somente uma casa no terreno', 'Área de serviço']","['Banheira de hidromassagem', 'Piscina privativa', 'Armários no quarto', 'Ar condicionado', 'Chuveiro a gás', 'Apartamento cobertura', 'Fogão incluso', 'Geladeira inclusa', 'Closet', 'Cozinha americana', 'Home-office', 'Jardim', 'Quartos e corredores com portas amplas']",07/02/2025,7.0,2.0,2025.0,4.0,Sexta-feira,6.0,Q1,SP
