,preco,num_quartos,num_banheiros,num_vagas,tamanho,tipo,cidade,regiao,itens_disponiveis,itens_indisponiveis,data_completa,dia,mes,ano,dia_da_semana,dia_da_semana_extenso,semana_do_ano,quarter,estado
48,175000,2.0,1.0,0.0,52.0,casa,belo horizonte,vila cloris,"['armarios no quarto', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'box', 'varanda', 'ar condicionado', 'cozinha americana']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,mg
49,280000,2.0,2.0,1.0,90.0,casa,belo horizonte,santa monica,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'closet', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,mg
50,330000,3.0,1.0,1.0,85.0,apartamento,belo horizonte,nova gameleira,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/10/2024,19.0,10.0,2024.0,5.0,sabado,42.0,q4,mg
51,320000,2.0,1.0,1.0,55.0,apartamento,belo horizonte,horto,['armarios na cozinha'],"['banheira de hidromassagem', 'box', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa']",11/02/2025,11.0,2.0,2025.0,1.0,terca-feira,7.0,q1,mg
52,320000,2.0,1.0,1.0,47.0,apartamento,belo horizonte,engenho nogueira,"['cozinha americana', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,mg
53,270000,2.0,1.0,1.0,94.0,apartamento,belo horizonte,alto caicaras,"['box', 'varanda', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",28/01/2025,28.0,1.0,2025.0,1.0,terca-feira,5.0,q1,mg
54,435000,3.0,3.0,3.0,100.0,apartamento,belo horizonte,gutierrez,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'quartos e corredores com portas amplas', 'somente uma casa no terreno', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'garden/area privativa']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,mg
55,880000,2.0,2.0,1.0,106.0,apartamento,belo horizonte,funcionarios,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'chuveiro a gas', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",17/02/2025,17.0,2.0,2025.0,0.0,segunda-feira,8.0,q1,mg
56,150000,1.0,1.0,1.0,20.0,studio,belo horizonte,sao cristovao,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'geladeira inclusa', 'cozinha americana', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,mg
57,290000,3.0,1.0,1.0,63.0,apartamento,belo horizonte,padre eustaquio,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,mg
58,245000,2.0,1.0,1.0,48.0,apartamento,belo horizonte,santa branca,['cozinha americana'],"['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico']",07/02/2025,7.0,2.0,2025.0,4.0,sexta-feira,6.0,q1,mg
59,495000,2.0,2.0,1.0,60.0,apartamento,belo horizonte,padre eustaquio,"['cozinha americana', 'area de servico']","['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",12/02/2025,12.0,2.0,2025.0,2.0,quarta-feira,7.0,q1,mg
60,270000,2.0,1.0,1.0,84.0,apartamento,belo horizonte,alto caicaras,"['box', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",28/01/2025,28.0,1.0,2025.0,1.0,terca-feira,5.0,q1,mg
61,180000,3.0,1.0,1.0,82.0,apartamento,belo horizonte,conjunto california,"['box', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",26/01/2025,26.0,1.0,2025.0,6.0,domingo,4.0,q1,mg
62,200000,1.0,1.0,0.0,60.0,apartamento,belo horizonte,lourdes,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'geladeira inclusa', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",06/02/2025,6.0,2.0,2025.0,3.0,quinta-feira,6.0,q1,mg
63,380000,3.0,2.0,1.0,100.0,apartamento,belo horizonte,carlos prates,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/09/2024,19.0,9.0,2024.0,3.0,quinta-feira,38.0,q3,mg
64,750000,3.0,3.0,2.0,87.0,apartamento,belo horizonte,vila paris,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,mg
65,170000,2.0,1.0,1.0,90.0,casa,belo horizonte,mantiqueira,"['armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/09/2024,19.0,9.0,2024.0,3.0,quinta-feira,38.0,q3,mg
66,240000,2.0,1.0,1.0,75.0,apartamento,belo horizonte,prado,"['box', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,mg
67,550000,3.0,2.0,1.0,78.0,apartamento,belo horizonte,cidade nova,"['box', 'armarios no quarto', 'armarios na cozinha', 'area de servico']",['apartamento cobertura'],15/02/2025,15.0,2.0,2025.0,5.0,sabado,7.0,q1,mg
68,435000,2.0,3.0,2.0,100.0,apartamento,belo horizonte,gutierrez,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",06/02/2025,6.0,2.0,2025.0,3.0,quinta-feira,6.0,q1,mg
69,399000,2.0,2.0,1.0,70.0,apartamento,belo horizonte,uniao,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'closet', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,mg
70,550000,3.0,3.0,2.0,84.0,apartamento,belo horizonte,santa efigenia,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",05/02/2025,5.0,2.0,2025.0,2.0,quarta-feira,6.0,q1,mg
71,720000,1.0,2.0,2.0,44.0,apartamento,belo horizonte,funcionarios,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'cozinha americana', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,mg
72,220000,2.0,1.0,3.0,63.0,apartamento,belo horizonte,sao cristovao ,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'geladeira inclusa', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,mg
73,590000,3.0,2.0,1.0,137.0,apartamento,belo horizonte,gutierrez,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'cozinha americana', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",05/02/2025,5.0,2.0,2025.0,2.0,quarta-feira,6.0,q1,mg
74,430000,2.0,2.0,1.0,60.0,apartamento,belo horizonte,santa amelia,"['varanda', 'cozinha americana']","['banheira de hidromassagem', 'box', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",05/02/2025,5.0,2.0,2025.0,2.0,quarta-feira,6.0,q1,mg
75,280000,2.0,1.0,1.0,43.0,apartamento,belo horizonte,bandeirantes pampulha,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'cozinha americana', 'somente uma casa no terreno']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'area de servico']",15/02/2025,15.0,2.0,2025.0,5.0,sabado,7.0,q1,mg
76,335000,1.0,1.0,1.0,38.0,apartamento,belo horizonte,carlos prates,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'cozinha americana', 'area de servico', 'garden/area privativa']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,mg
77,160000,2.0,1.0,1.0,50.0,apartamento,belo horizonte,jardim guanabara,"['box', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",25/01/2025,25.0,1.0,2025.0,5.0,sabado,4.0,q1,mg
78,330000,2.0,2.0,1.0,63.0,apartamento,belo horizonte,bandeirantes pampulha,"['box', 'armarios no quarto', 'armarios na cozinha', 'cozinha americana', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",29/01/2025,29.0,1.0,2025.0,2.0,quarta-feira,5.0,q1,mg
79,395000,2.0,2.0,1.0,50.0,apartamento,belo horizonte,salgado filho,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,mg
80,470000,2.0,1.0,1.0,54.0,apartamento,belo horizonte,buritis,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",12/02/2025,12.0,2.0,2025.0,2.0,quarta-feira,7.0,q1,mg
81,1000000,3.0,2.0,1.0,200.0,apartamento,belo horizonte,alto barroca,"['banheira de hidromassagem', 'box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'quartos e corredores com portas amplas', 'area de servico', 'garden/area privativa']","['piscina privativa', 'ar condicionado', 'chuveiro a gas', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",17/02/2025,17.0,2.0,2025.0,0.0,segunda-feira,8.0,q1,mg
82,255000,2.0,1.0,1.0,120.0,casa,belo horizonte,miramar barreiro,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico', 'garden/area privativa']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",19/09/2024,19.0,9.0,2024.0,3.0,quinta-feira,38.0,q3,mg
83,680000,4.0,3.0,1.0,190.0,casa,belo horizonte,santa branca,"['box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'quintal', 'somente uma casa no terreno']",31/01/2025,31.0,1.0,2025.0,4.0,sexta-feira,5.0,q1,mg
84,600000,3.0,2.0,1.0,139.0,apartamento,belo horizonte,gutierrez,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'home-office', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",05/02/2025,5.0,2.0,2025.0,2.0,quarta-feira,6.0,q1,mg
